,age,fnlwgt,education,education-num,capital-gain,capital-loss,hours-per-week,workclass_govermental,marital-status_Never-married,marital-status_Single,occupation_Armed-Forces,occupation_Craft-repair,occupation_Exec-managerial,occupation_Farming-fishing,occupation_Handlers-cleaners,occupation_Machine-op-inspct,occupation_Other-service,occupation_Priv-house-serv,occupation_Prof-specialty,occupation_Protective-serv,occupation_Sales,occupation_Tech-support,occupation_Transport-moving,relationship_Separated,relationship_Single,race_Other,race_White,sex_Male,native-country_Europe,native-country_Others,native-country_US,income_>50K
11443,-23,-231330.0,0,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0
11444,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
11445,-23,-231330.0,0,1,0,0,-6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11446,-23,-231330.0,1,1,0,0,-6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
11447,-23,-231330.0,0,1,0,0,-6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
11448,-23,-231330.0,1,1,0,0,-6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
11449,-23,-231330.0,1,1,0,0,-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
11450,-23,-231330.0,1,1,0,0,-6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
11451,-23,-231330.0,0,1,0,0,-6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
11452,-23,-231330.0,3,1,4508,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
11453,-23,-231330.0,3,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1
11454,-23,-231330.0,2,1,0,0,-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11455,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
11456,-23,-231330.0,0,1,0,0,-6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11457,-23,-231330.0,0,1,0,0,-6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11458,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
11459,-23,-231330.0,3,1,0,0,-6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11460,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
11461,-23,-231330.0,1,1,0,0,-6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
11462,-23,-231330.0,0,1,0,0,-6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11463,-23,-231330.0,0,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
11464,-23,-231330.0,3,1,2993,0,-6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
11465,-23,-231330.0,0,1,0,0,-6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11466,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
11467,-23,-231330.0,0,1,0,0,-6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11468,-23,-231330.0,1,1,0,0,-6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11469,-23,-231330.0,0,1,0,0,-6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11470,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11471,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11472,-23,-231330.0,1,1,0,0,-6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
11473,-23,-231330.0,0,1,0,0,-6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
11474,-23,-231330.0,0,1,0,0,-6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
11475,-23,-231330.0,1,1,0,0,-6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11476,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
11477,-23,-231330.0,3,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
11478,-23,-231330.0,3,1,0,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
11479,-23,-231330.0,0,1,0,0,-6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11480,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11481,-23,-231330.0,0,1,0,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
11482,-23,-231330.0,2,1,0,0,-6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11483,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
11484,-23,-231330.0,0,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
11485,-23,-231330.0,2,1,99999,0,-6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1
11486,-23,-231330.0,0,1,0,0,-6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11487,-23,-231330.0,1,1,0,0,-6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11488,-23,-231330.0,2,1,0,0,-6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11489,-23,-231330.0,1,1,0,0,-6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
11490,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11491,-23,-231330.0,0,1,0,0,-6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11492,-23,-231330.0,0,1,0,2057,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
11493,-23,-231330.0,1,1,0,0,-6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11494,-23,-231330.0,1,1,0,0,-6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1
11495,-23,-231330.0,1,1,0,0,-6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
11496,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
11497,-23,-231330.0,1,1,0,0,-6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
11498,-23,-231330.0,1,1,0,1579,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11499,-23,-231330.0,3,1,0,0,-6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11500,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
11501,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11502,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
11503,-23,-231330.0,0,1,0,0,-6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11504,-23,-231330.0,0,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
11505,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
11506,-23,-231330.0,1,1,0,0,-6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11507,-23,-231330.0,1,1,0,0,-6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11508,-23,-231330.0,1,1,0,0,-6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11509,-23,-231330.0,3,1,0,0,-6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11510,-23,-231330.0,1,1,0,0,-6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
11511,-23,-231330.0,0,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
11512,-23,-231330.0,0,1,0,0,-6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
11513,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
11514,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11515,-23,-231330.0,1,1,0,0,-6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
11516,-23,-231330.0,3,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
11517,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
11518,-23,-231330.0,0,1,0,0,-6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
11519,-23,-231330.0,0,1,2829,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
11520,-23,-231330.0,1,1,0,0,-6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
11521,-23,-231330.0,1,1,7688,0,-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
11522,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
11523,-23,-231330.0,3,1,0,0,-6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11524,-23,-231330.0,1,1,0,0,-6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
11525,-23,-231330.0,1,1,0,2547,-6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
11526,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
11527,-23,-231330.0,0,1,0,0,-6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11528,-23,-231330.0,0,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
11529,-23,-231330.0,0,1,0,0,-6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
11530,-23,-231330.0,1,1,0,1887,-6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11531,-23,-231330.0,0,1,0,0,-6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11532,-23,-231330.0,2,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
11533,-23,-231330.0,2,1,0,0,-6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11534,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
11535,-23,-231330.0,3,1,0,0,-6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0
11536,-23,-231330.0,3,1,0,0,-6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11537,-23,-231330.0,0,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
11538,-23,-231330.0,2,1,7688,0,-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11539,-23,-231330.0,0,1,0,0,-6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11540,-23,-231330.0,1,1,0,0,-6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
11541,-23,-231330.0,1,1,0,0,-6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
11542,-23,-231330.0,1,1,0,0,-6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
11543,-23,-231330.0,0,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11544,-23,-231330.0,3,1,0,0,-6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
11545,-23,-231330.0,1,1,7688,0,-6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11546,-23,-231330.0,0,1,0,0,-6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
11547,-23,-231330.0,0,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
11548,-23,-231330.0,1,1,0,0,-6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
11549,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
11550,-23,-231330.0,0,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
11551,-23,-231330.0,0,1,0,0,-6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
11552,-23,-231330.0,0,1,0,0,-6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11553,-23,-231330.0,0,1,0,0,-6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11554,-23,-231330.0,1,1,0,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1
11555,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1
11556,-23,-231330.0,0,1,0,0,-6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11557,-23,-231330.0,3,1,0,0,-6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
11558,-23,-231330.0,3,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11559,-23,-231330.0,0,1,0,0,-6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11560,-23,-231330.0,1,1,0,0,-6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11561,-23,-231330.0,1,1,0,0,-6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1
11562,-23,-231330.0,1,1,0,0,-6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11563,-23,-231330.0,2,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
11564,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
11565,-23,-231330.0,2,1,0,0,-6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11566,-23,-231330.0,3,1,0,0,-6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11567,-23,-231330.0,3,1,0,0,-6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
11568,-23,-231330.0,0,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11569,-23,-231330.0,0,1,0,0,-6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11570,-23,-231330.0,3,1,0,0,-6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
11571,-23,-231330.0,3,1,0,0,-6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
11572,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11573,-23,-231330.0,0,1,0,0,-6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
11574,-23,-231330.0,0,1,0,0,-6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
11575,-23,-231330.0,0,1,0,0,-6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
11576,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
11577,-23,-231330.0,1,1,0,0,-6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
11578,-23,-231330.0,2,1,0,2415,-6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
11579,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11580,-23,-231330.0,0,1,0,2489,-6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
11581,-23,-231330.0,1,1,0,0,-6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11582,-23,-231330.0,1,1,7298,0,-6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11583,-23,-231330.0,1,1,0,0,-6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
11584,-23,-231330.0,1,1,14344,0,-6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1
11585,-23,-231330.0,1,1,0,0,-6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
11586,-23,-231330.0,1,1,0,2377,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11587,-23,-231330.0,1,1,5178,0,-6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11588,-23,-231330.0,1,1,0,0,-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11589,-23,-231330.0,2,1,5013,0,-6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11590,-23,-231330.0,0,1,0,0,-6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
11591,-23,-231330.0,0,1,0,0,-6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
11592,-23,-231330.0,3,1,0,0,-6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
11593,-23,-231330.0,1,1,0,0,-6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
11594,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
11595,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
11596,-23,-231330.0,1,1,0,0,-6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11597,-23,-231330.0,1,1,0,0,-6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
11598,-23,-231330.0,1,1,0,0,-6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11599,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
11600,-23,-231330.0,1,1,3103,0,-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11601,-23,-231330.0,3,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0
11602,-23,-231330.0,3,1,0,0,-6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
11603,-23,-231330.0,0,1,0,0,-6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
11604,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
11605,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
11606,-23,-231330.0,2,1,5178,0,-6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
11607,-23,-231330.0,0,1,0,0,-6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
11608,-23,-231330.0,0,1,0,0,-6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
11609,-23,-231330.0,1,1,0,0,-6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11610,-23,-231330.0,0,1,0,0,-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11611,-23,-231330.0,1,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
11612,-23,-231330.0,0,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
11613,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
11614,-23,-231330.0,1,1,0,0,-6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
11615,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
11616,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11617,-23,-231330.0,2,1,0,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
11618,-23,-231330.0,1,1,0,0,-6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11619,-23,-231330.0,2,1,0,0,-6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
11620,-23,-231330.0,1,1,0,0,-6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11621,-23,-231330.0,3,1,0,0,-6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
11622,-23,-231330.0,3,1,0,0,-6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11623,-23,-231330.0,3,1,0,0,-6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11624,-23,-231330.0,1,1,0,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11625,-23,-231330.0,0,1,0,0,-6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11626,-23,-231330.0,0,1,0,0,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
11627,-23,-231330.0,3,1,0,0,-6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11628,-23,-231330.0,1,1,0,0,-6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
11629,-23,-231330.0,3,1,0,0,-6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
